ISBN_KEY,ISBN_NAME
conf/ssd/89,0-387-52208-5
conf/ssd/2007,978-3-540-73539-7
conf/ssd/97,3-540-63238-7
conf/ssd/91,3-540-54414-3
conf/ssd/91,0-387-54414-3
conf/ssd/2013,978-3-642-40234-0
conf/ssd/2015,978-3-319-22362-9
conf/tacs/2001,3-540-42736-8
conf/tacs/1991,3-540-54415-1
conf/tacs/1994,3-540-57887-0
conf/tacs/1997,3-540-63388-X
conf/hmwc/2014,978-1-4799-5646-3
conf/hmwc/2015,978-1-4673-7629-7
conf/rc/2012,978-3-642-36314-6
conf/rc/2012,978-3-642-36315-3
conf/rc/2011,978-3-642-29516-4
conf/rc/2016,978-3-319-40577-3
conf/rc/2013,978-3-642-38985-6
conf/rc/2017,978-3-319-59935-9
conf/rc/2017,978-3-319-59936-6
conf/rc/2014,978-3-319-08493-0
conf/rc/2015,978-3-319-20859-6
conf/icecsys/2009,978-1-4244-5090-9
conf/icecsys/2003,0-7803-8163-7
conf/icecsys/2012,978-1-4673-1261-5
conf/icecsys/2012,978-1-4673-1259-2
conf/icecsys/2011,978-1-4577-1845-8
conf/icecsys/2008,978-1-4244-2181-7
conf/icecsys/2005,978-9972-61-100-1
conf/icecsys/2016,978-1-5090-6113-6
conf/icecsys/2006,1-4244-0395-2
conf/icecsys/2007,978-1-4244-1377-5
conf/icecsys/2014,978-1-4799-4242-8
conf/icecsys/2015,978-1-5090-0246-7
conf/icecsys/2010,978-1-4244-8155-2
conf/icecsys/2004,0-7803-8715-5
conf/bpoe/2015,978-3-319-29005-8
conf/fast/2009,978-1-931971-66-9
conf/fast/2011,978-1-931971-82-9
conf/fast/2008,978-1-931971-56-0
conf/fast/2002,1-880446-03-0
conf/fast/2016,978-1-931971-28-7
conf/fast/2017,978-1-931971-36-2
conf/fast/2014,978-1-931971-08-9
conf/fast/2015,978-1-931971-201
conf/fast/2010,978-1-931971-74-4
conf/iciso/2016,978-3-319-42101-8
conf/iciso/2014,978-3-642-55354-7
conf/iciso/2015,978-3-319-16273-7
conf/iciso/2010,978-989-8425-26-3
conf/fcst/2009,978-0-7695-3932-4
conf/fcst/2009,978-1-4244-5467-9
conf/fcst/2008,978-1-4244-3418-3
conf/fcst/2006,0-7695-2721-3
conf/fcst/2007,978-0-7695-3036-9
conf/fcst/2015,978-1-4673-9295-2
conf/fcst/2010,978-0-7695-4139-6
conf/eurocode/1990,3-540-54303-1
conf/eurocode/1990,0-387-54303-1
conf/jiisic/2001,950-721-156-X
conf/jiisic/2002,85-87837-06-0
conf/jiisic/2006,970-94770-0-5
conf/jiisic/2007,978-9972-2885-1-7
conf/elsnet/2000,3-540-40635-2
conf/mmbia/2012,978-1-4673-0352-1
conf/promisews/2012,978-3-642-36414-3
conf/promisews/2013,978-3-642-54797-3
conf/esscirc/2012,978-1-4673-2212-6
conf/esscirc/2011,978-1-4577-0703-2
conf/esscirc/2016,978-1-5090-2972-3
conf/esscirc/2014,978-1-4799-5694-4
conf/esscirc/2015,978-1-4673-7470-5
conf/esscirc/2015,978-1-4673-7472-9
conf/europlop/1999,978-3-87940-774-3
conf/europlop/1998,978-3-87940-655-5
conf/europlop/2003,978-3-87940-788-0
conf/europlop/2001,978-3-87940-780-4
conf/europlop/2012,978-1-4503-2943-9
conf/europlop/2011,978-1-4503-1302-5
conf/europlop/2005,978-3-87940-805-4
conf/europlop/2002,978-3-87940-784-2
conf/europlop/2016,978-1-4503-4074-8
conf/europlop/2006,978-3-87940-813-9
conf/europlop/2007,978-3-87940-819-1
conf/europlop/2000,978-3-87940-775-0
conf/europlop/2013,978-1-4503-3465-5
conf/europlop/2014,978-1-4503-3416-7
conf/europlop/2015,978-1-4503-3847-9
conf/europlop/2010,978-1-4503-0259-3
conf/europlop/2004,978-3-87940-796-5
conf/healthgrid/2009,978-1-60750-027-8
conf/healthgrid/2008,978-1-58603-874-8
conf/healthgrid/2006,978-1-58603-617-1
conf/healthgrid/2007,978-1-58603-738-3
conf/healthgrid/2010,978-1-60750-582-2
conf/aict/2009,978-0-7695-3611-8
conf/aict/2008,978-0-7695-3162-5
conf/aict/2006,0-7695-2522-9
conf/aict/2007,0-7695-2843-0
conf/aict/2010,978-0-7695-4021-4
conf/vmcai/2009,978-3-540-93899-6
conf/vmcai/2003,3-540-00348-7
conf/vmcai/2012,978-3-642-27939-3
conf/vmcai/2011,978-3-642-18274-7
conf/vmcai/2008,978-3-540-78162-2
conf/vmcai/2005,3-540-24297-X
conf/vmcai/2002,3-540-43631-6
conf/vmcai/2016,978-3-662-49121-8
conf/vmcai/2006,3-540-31139-4
conf/vmcai/2007,978-3-540-69735-0
conf/vmcai/2013,978-3-642-35872-2
conf/vmcai/2013,978-3-642-35873-9
conf/vmcai/2017,978-3-319-52233-3
conf/vmcai/2014,978-3-642-54012-7
conf/vmcai/2015,978-3-662-46080-1
conf/vmcai/2010,978-3-642-11318-5
conf/vmcai/2004,3-540-20803-8
conf/caap/1988,3-540-19021-X
conf/caap/1990,3-540-52590-4
conf/caap/1983,3-540-12727-5
conf/caap/1994,3-540-57879-X
conf/caap/1984,0-521-26750-1
conf/caap/1981,3-540-10828-9
conf/caap/1986,3-540-16443-X
conf/caap/1992,3-540-55251-0
conf/caap/1996,3-540-61064-2
conf/egovis/2016,978-3-319-44158-0
conf/db-workshops/1979db,3-540-11215-4
conf/db-workshops/1978db,3-540-11214-6
conf/db-workshops/1978nl,3-540-08911-X
conf/db-workshops/1978nl,038708911X
conf/db-workshops/85xania,978-3-540-18987-9
conf/db-workshops/pic80,3-540-09757-0
conf/db-workshops/pic80,0-387-09757-0
conf/db-workshops/85islamorada,978-3-540-96382-0
conf/db-workshops/1978dbrk,3-540-08775-3
conf/db-workshops/Intervale,3-540-90842-0
conf/db-workshops/1988nsdb,3-540-19175-5
conf/db-workshops/Appin,3-540-18785-5
conf/db-workshops/82intervale,978-3-540-90842-5
conf/db-workshops/Islamorada,3-540-96382-0
conf/db-workshops/Prisma,3-540-54132-2
conf/hpcse/2015,978-3-319-40360-1
conf/iicai/2009,978-0-9727412-7-9
conf/iicai/2003,0-9727412-0-8
conf/iicai/2011,978-0-9727412-8-6
conf/iicai/2005,0-9727412-1-6
conf/iicai/2007,978-0-9727412-2-4
conf/icfpc/1981,3-540-10699-5
conf/icfpc/1981,0-387-10699-5
conf/mdai/2009,978-3-642-04819-7
conf/mdai/2012,978-3-642-34619-4
conf/mdai/2011,978-3-642-22588-8
conf/mdai/2008,978-3-540-88268-8
conf/mdai/2005,3-540-27871-0
conf/mdai/2016,978-3-319-45655-3
conf/mdai/2006,3-540-32780-0
conf/mdai/2007,978-3-540-73728-5
conf/mdai/2013,978-3-642-41549-4
conf/mdai/2014,978-3-319-12053-9
conf/mdai/2015,978-3-319-23239-3
conf/mdai/2010,978-3-642-16291-6
conf/mdai/2004,3-540-22555-2
conf/content/2001,1-85233-379-0
conf/ivcnz/1998,0-473-05611-9
conf/ivcnz/2012,978-1-4503-1473-2
conf/ivcnz/2016,978-1-5090-2748-4
conf/ivcnz/2015,978-1-5090-0357-0
conf/fgct/2012,978-1-4673-5859-0
conf/fgct/2013,978-1-4799-2975-7
conf/fgct/2015,978-1-4799-8267-7
conf/ejc/1999,978-1-58603-041-4
conf/ejc/2009,978-1-60750-089-6
conf/ejc/1998,978-90-5199-453-7
conf/ejc/2012,978-1-61499-176-2
conf/ejc/2011,978-1-60750-991-2
conf/ejc/2008,978-1-58603-957-8
conf/ejc/2005,978-1-58603-591-4
conf/ejc/2016,978-1-61499-719-1
conf/ejc/2016,978-1-61499-720-7
conf/ejc/2007,978-1-58603-812-0
conf/ejc/2000,1-58603-163-5
conf/ejc/2013,978-1-61499-360-5
conf/ejc/2013,978-1-61499-361-2
conf/ejc/2014,978-1-61499-471-8
conf/ejc/2014,978-1-61499-472-5
conf/ejc/2015,978-1-61499-610-1
conf/ejc/2015,978-1-61499-611-8
conf/ejc/2010,978-1-60750-689-8
conf/indin/2012,978-1-4673-0312-5
conf/indin/2016,978-1-5090-2870-2
conf/indin/2013,978-1-4799-0752-6
conf/indin/2014,978-1-4799-4905-2
conf/indin/2015,978-1-4799-6649-3
conf/seuh/2003,3-89864-201-1
conf/seuh/2001,3-89864-106-6
conf/seuh/1993,3-519-02679-1
conf/seuh/2005,3-89864-328-X
conf/seuh/1994,3-519-02684-8
conf/seuh/2007,3-89864-458-8
conf/seuh/1995,3-519-02685-6
conf/seuh/1992,3-519-02678-3
conf/tgc/2012,978-3-642-41156-4
conf/tgc/2011,978-3-642-30064-6
conf/tgc/2008,978-3-642-00944-0
conf/tgc/2005,3-540-30007-4
conf/tgc/2006,978-3-540-75333-9
conf/tgc/2007,978-3-540-78662-7
conf/tgc/2013,978-3-319-05118-5
conf/tgc/2014,978-3-662-45916-4
conf/tgc/2015,978-3-319-28765-2
conf/tgc/2010,978-3-642-15639-7
conf/dydess/2014,978-3-319-25137-0
conf/icmi/2014mla,978-1-4503-0488-7
conf/icmi/2014gazein,978-1-4503-0125-1
conf/icmi/2016erm4ct,978-1-4503-4558-3
conf/icmi/2013gazein,978-1-4503-2563-9
conf/icmi/2009,978-1-60558-772-1
conf/icmi/2015wmdd,978-1-4503-3987-2
conf/icmi/2003,1-58113-621-8
conf/icmi/2016eise,978-1-4503-4555-2
conf/icmi/2014rfmir,978-1-4503-0615-7
conf/icmi/2012,978-1-4503-1467-1
conf/icmi/2011,978-1-4503-0641-6
conf/icmi/2008,978-1-60558-198-9
conf/icmi/2016mvar,978-1-4503-4559-0
conf/icmi/2014um3i,978-1-4503-0652-2
conf/icmi/2014erm4hci,978-1-4503-0124-4
conf/icmi/2005,1-59593-028-0
conf/icmi/2014mmrwhri,978-1-4503-0551-8
conf/icmi/2002,0-7695-1834-6
conf/icmi/2015interpersonal,978-1-4503-3986-5
conf/icmi/2013smi,978-1-4503-2562-2
conf/icmi/2016,978-1-4503-4556-9
conf/icmi/2006,1-59593-541-X
conf/icmi/2015erm4ct,978-1-4503-3988-9
conf/icmi/2013emotiw,978-1-4503-2564-6
conf/icmi/2007,978-1-59593-817-6
conf/icmi/2016ma3hmi,978-1-4503-4562-0
conf/icmi/2000,3-540-41180-1
conf/icmi/2014maptraits,978-1-4503-0480-1
conf/icmi/2013,978-1-4503-2129-7
conf/icmi/2014,978-1-4503-2885-2
conf/icmi/2015,978-1-4503-3912-4
conf/icmi/2010,978-1-4503-0414-6
conf/icmi/2004,1-58113-995-0
conf/dfg/1987,3-540-19333-2
conf/dfg/1987,0-387-19333-2
conf/dfg/2003,3-540-20538-1
conf/dfg/1993,3-540-57307-0
conf/dfg/1993,0-387-57307-0
conf/dfg/2009netw,978-3-642-02093-3
conf/dfg/2007v,978-3-88579-441-7
conf/dfg/2001chirurgie,3-88579-333-4
conf/dfg/1992,3-540-55488-2
conf/dfg/1992,0-387-55488-2
conf/dfg/2004,3-540-23135-8
conf/hip/2005,3-540-26001-3
conf/hcc/1998,0-7923-7253-0
conf/hcc/2012,978-3-642-33331-6
conf/hcc/2008,978-0-387-84821-1
conf/hcc/2002,1-4020-7185-X
conf/hcc/2016,978-3-319-44804-6
conf/hcc/2006,978-0-387-37875-6
conf/hcc/2014,978-3-662-44207-4
conf/hcc/2010,978-3-642-15478-2
conf/syben/1998,0-8194-2860-4
conf/iwicpas/2006,3-540-37597-X
conf/fia/2009,978-1-60750-007-0
conf/fia/2012,978-3-642-30240-4
conf/fia/2011,978-3-642-20897-3
conf/fia/2013,978-3-642-38081-5
conf/fia/2010,978-1-60750-538-9
conf/laser/2011,978-3-642-35745-9
conf/laser/2011,978-3-642-35746-6
conf/laser/2008,978-3-642-13009-0
conf/laser/2014,978-3-319-28405-7
conf/laser/2010,978-3-642-25230-3
conf/greencom/2012,978-1-4673-5146-1
conf/greencom/2011,978-1-4577-1006-3
conf/greencom/2013,978-0-7695-5046-6
conf/greencom/2010,978-1-4244-9779-9
conf/dsd/2009,978-0-7695-3782-5
conf/dsd/2003,0-7695-2003-0
conf/dsd/2001,0-7695-1239-9
conf/dsd/2012,978-1-4673-2498-4
conf/dsd/2011,978-1-4577-1048-3
conf/dsd/2008,978-0-7695-3277-6
conf/dsd/2005,0-7695-2433-8
conf/dsd/2002,0-7695-1790-0
conf/dsd/2016,978-1-5090-2817-7
conf/dsd/2006,0-7695-2609-8
conf/dsd/2007,0-7695-2978-X
conf/dsd/2013,978-1-4799-2978-8
conf/dsd/2014,978-1-4799-5793-4
conf/dsd/2015,978-1-4673-8035-5
conf/dsd/2010,978-0-7695-4171-6
conf/dsd/2004,0-7695-2203-3
conf/ukmas/2002LNCS,3-540-43962-5
conf/laptec/2005,978-1-58603-568-6
conf/laptec/2007,978-1-58603-936-3
conf/pdpta/2005-2,1-932415-59-9
conf/pdpta/1999,1-892512-15-7
conf/pdpta/2006-2,1-932415-87-4
conf/pdpta/2009,1-60132-123-6
conf/pdpta/2005-3,1-932415-60-2
conf/pdpta/2003-4,1-892512-44-0
conf/pdpta/2008,1-60132-084-1
conf/pdpta/2002-4,1-892512-90-4
conf/pdpta/2003-3,1-892512-43-2
conf/pdpta/2007-2,1-60132-021-3
conf/pdpta/2003-1,1-892512-41-6
conf/pdpta/2004-2,1-892512-24-6
conf/pdpta/2003-2,1-892512-42-4
conf/pdpta/1995,0-9648666-0-9
conf/pdpta/2007-1,1-60132-020-5
conf/pdpta/2005-1,1-932415-58-0
conf/pdpta/2004-1,1-892512-23-8
conf/pdpta/2002-2,1-892512-88-2
conf/pdpta/2002-3,1-892512-89-0
conf/pdpta/2010,1-60132-158-9
conf/pdpta/1996,0-9648666-4-1
conf/pdpta/1997,0-9648666-8-4
conf/comsware/2009,978-1-60558-353-2
conf/comsware/2008,978-1-4244-1797-1
conf/comsware/2006,0-7803-9574-3
conf/comsware/2007,1-4244-0614-5
conf/lmo/1999,2-7462-0008-2
conf/lmo/2009,978-2-85428-886-5
conf/lmo/2008,978-2-85428-824-7
conf/lmo/2006,2-7462-1418-0
conf/lmo/2007,978-2-7462-1806-2
conf/lmo/2000,2-7462-0093-7
conf/lmo/1997,2-86601-650-5
conf/fmcad/2009,978-1-4244-4966-8
conf/fmcad/1998,3-540-65191-8
conf/fmcad/2012,978-1-4673-4832-4
conf/fmcad/2011,978-0-9835678-1-3
conf/fmcad/2008,978-1-4244-2735-2
conf/fmcad/2002,3-540-00116-6
conf/fmcad/2016,978-0-9835678-6-8
conf/fmcad/2006,0-7695-2707-8
conf/fmcad/2007,0-7695-3023-0
conf/fmcad/2000,3-540-41219-0
conf/fmcad/2014,978-0-9835678-4-4
conf/fmcad/2015,978-0-9835678-5-1
conf/fmcad/2010,978-1-4577-0734-6
conf/fmcad/2010,978-0-9835678-0-6
conf/fmcad/1996,3-540-61937-2
conf/fmcad/2004,3-540-23738-0
conf/rcis/2009,978-1-4244-2864-9
conf/rcis/2012,978-1-4577-1938-7
conf/rcis/2011,978-1-4244-8670-0
conf/rcis/2008,978-1-4244-1677-6
conf/rcis/2016,978-1-4799-8710-8
conf/rcis/2013,978-1-4673-2912-5
conf/rcis/2017,978-1-5090-5476-3
conf/rcis/2014,978-1-4799-2393-9
conf/rcis/2015,978-1-4673-6630-4
conf/rcis/2010,978-1-4244-4840-1
conf/jhpcs/2016,978-3-319-53861-7
conf/ads/2004,3-540-22143-3
conf/sdn4fns/2013,978-1-4799-2781-4
conf/icdsp/2016,978-1-5090-4165-7
conf/icdsp/2013,978-1-4673-5805-7
conf/icdsp/2014,978-1-4799-4612-9
conf/icdsp/2015,978-1-4799-8058-1
conf/setta/2016,978-3-319-47676-6
conf/setta/2015,978-3-319-25941-3
conf/cisched/2009,978-1-4244-2757-4
conf/cisched/2011,978-1-61284-196-0
conf/cisched/2007,1-4244-0704-4
conf/cisched/2013,978-1-4673-5909-2
conf/itaero/2012,978-1-60086-939-6
conf/nof/2011,978-1-4577-1605-8
conf/nof/2016,978-1-5090-4671-3
conf/nof/2013,978-1-4799-1643-6
conf/nof/2014,978-1-4799-7531-0
conf/nof/2015,978-1-4673-8386-8
conf/perdis/2016,978-1-4503-4366-4
conf/perdis/2013,978-1-4503-2096-2
conf/perdis/2014,978-1-4503-2952-1
conf/perdis/2015,978-1-4503-3608-6
conf/cats/2009,978-1-920682-75-0
conf/cats/2012,978-1-921770-09-8
conf/cats/2011,978-1-920682-98-9
conf/cats/2008,978-1-920682-58-3
conf/cats/2007,1-920-68246-5
conf/cats/2013,978-1-921770-26-5
conf/cats/2010,978-1-920682-90-3
conf/icarsc/2016,978-1-5090-2255-7
conf/icarsc/2017,978-1-5090-6234-8
conf/icarsc/2014,978-1-4799-4254-1
conf/icarsc/2015,978-1-4673-6991-6
conf/codit/2016,978-1-5090-2188-8
conf/codit/2014,978-1-4799-6773-5
conf/qns/1996,0-412-80530-8
conf/iswpc/2008,978-1-4244-1653-0
conf/lp/1987,3-540-19426-6
conf/lp/1988,3-540-51564-X
conf/lp/1989,3-540-53919-0
conf/lp/1986,3-540-18024-9
conf/lp/1985,3-540-16479-0
conf/ciel/2013,978-1-4673-5853-8
conf/ciel/2014,978-1-4799-4512-2
conf/coria/2009,2-9524747-1-0
conf/coria/2011,978-2-35768-024-1
conf/coria/2006,2-9520326-6-1
conf/coria/2007,978-2-86272-452-2
conf/coria/2017,978-2-9556434-0-2
conf/coria/2010,978-9973-37-581-0
conf/apweb/2007w,978-3-540-72908-2
conf/apweb/2009w,978-3-642-03995-9
conf/apweb/2015w,978-3-319-28120-9
conf/apweb/2016w,978-3-319-45834-2
conf/apweb/2003,3-540-02354-2
conf/apweb/2016-2,978-3-319-45816-8
conf/apweb/2012,978-3-642-29252-1
conf/apweb/2014w,978-3-319-11118-6
conf/apweb/2011,978-3-642-20290-2
conf/apweb/2008,978-3-540-78848-5
conf/apweb/2005,3-540-25207-X
conf/apweb/2006,3-540-31142-4
conf/apweb/2006w,3-540-31158-0
conf/apweb/2008w,978-3-540-89375-2
conf/apweb/2012w,978-3-642-29425-9
conf/apweb/2013,978-3-642-37400-5
conf/apweb/2014,978-3-319-11115-5
conf/apweb/2016-1,978-3-319-45813-7
conf/apweb/2015,978-3-319-25254-4
conf/apweb/2010,978-0-7695-4012-2
conf/apweb/2004,3-540-21371-6
conf/fws/2004,3-89959-245-X
conf/tamodia/2009,978-3-642-11796-1
conf/tamodia/2008,978-3-540-85991-8
conf/tamodia/2005,1-59593-220-8
conf/tamodia/2002,973-8360-01-3
conf/tamodia/2006,978-3-540-70815-5
conf/tamodia/2007,978-3-540-77221-7
conf/medhocnet/2012,978-1-4673-2038-2
conf/medhocnet/2011,978-1-4577-0898-5
conf/medhocnet/2008,978-0-387-09489-2
conf/medhocnet/2005,978-0-387-31171-5
conf/medhocnet/2016,978-1-5090-1983-0
conf/medhocnet/2015,978-1-4673-7306-7
conf/medhocnet/2010,978-1-4244-8436-2
conf/vldb/96,1-55860-382-4
conf/vldb/2012ssw,978-1-4503-2301-7
conf/vldb/93,1-55860-152-X
conf/vldb/2003,0-12-722442-4
conf/vldb/2001,1-55860-804-4
conf/vldb/2015imdm,978-1-4503-3713-7
conf/vldb/98,1-55860-566-5
conf/vldb/2014data4u,978-1-4503-3186-9
conf/vldb/2015bigoq,978-3-319-41575-8
conf/vldb/2016adms,978-3-319-56110-3
conf/vldb/2013ssw,978-1-4503-2483-0
conf/vldb/2005,1-59593-154-6
conf/vldb/2005,1-59593-177-5
conf/vldb/88,0-934613-75-3
conf/vldb/99,1-55860-615-7
conf/vldb/95,1-55860-379-4
conf/vldb/83,0-934613-15-X
conf/vldb/84,0-934613-16-8
conf/vldb/76,0-7204-0546-7
conf/vldb/2014imdms,978-3-319-13959-3
conf/vldb/2014bpoe,978-3-319-13020-0
conf/vldb/89,1-55860-101-5
conf/vldb/2006,1-59593-385-9
conf/vldb/90,1-55860-149-X
conf/vldb/94,1-55860-153-8
conf/vldb/2007,978-1-59593-649-3
conf/vldb/2000,1-55860-715-3
conf/vldb/2013dbrank,978-1-4503-2497-7
conf/vldb/82,0-934613-14-1
conf/vldb/97,1-55860-470-7
conf/vldb/92,1-55860-151-1
conf/vldb/91,1-55860-150-3
conf/vldb/87,0-934613-46-X
conf/vldb/86,0-934613-18-4
conf/vldb/78s,0-444-85316-2
conf/vldb/2004,0-12-088469-0
conf/ictglow/2012,978-3-642-32605-9
conf/ictglow/2011,978-3-642-23446-0
conf/tabletop/2009,978-1-60558-733-2
conf/tabletop/2012,978-1-4503-1209-7
conf/tabletop/2011,978-1-4503-0871-7
conf/tabletop/2008,978-1-4244-2897-7
conf/tabletop/2016,978-1-4503-4248-3
conf/tabletop/2006,0-7695-2494-X
conf/tabletop/2007,0-7695-3013-3
conf/tabletop/2013,978-1-4503-2271-3
conf/tabletop/2014,978-1-4503-2587-5
conf/tabletop/2015,978-1-4503-3899-8
conf/tabletop/2010,978-1-4503-0399-6
conf/acc/2011-4,978-3-642-22725-7
conf/acc/2011-1,978-3-642-22708-0
conf/acc/2011-3,978-3-642-22719-6
conf/acc/2011-2,978-3-642-22713-4
conf/icws/2009,978-0-7695-3709-2
conf/icws/2003,1-892512-49-1
conf/icws/2012,978-1-4673-2131-0
conf/icws/2011,978-1-4577-0842-8
conf/icws/2008,978-0-7695-3310-0
conf/icws/2005,0-7695-2409-5
conf/icws/2005e,0-7695-2484-2
conf/icws/2016,978-1-5090-2675-3
conf/icws/2006,0-7695-2669-1
conf/icws/2007,0-7695-2924-0
conf/icws/2013,978-0-7695-5025-1
conf/icws/2003e,3-540-20125-4
conf/icws/2014,978-1-4799-5054-6
conf/icws/2015,978-1-4673-7272-5
conf/icws/2010,978-0-7695-4128-0
conf/icws/2004,0-7695-2167-3
conf/qcav/2017,9781510611214
conf/efdbs/1999,3-89601-013-1
conf/efdbs/2003,3-89838-041-6
conf/efdbs/2001,3-89838-027-0
conf/efdbs/2000,3-89838-018-1
conf/ap2ps/2009,978-0-7695-3831-0
conf/interspeech/2014ma3hmi,978-3-319-15556-2
conf/ecctd/2011,978-1-4577-0617-2
conf/ecctd/2015,978-1-4799-9877-7
conf/cse/2009,978-1-4244-5334-4
conf/cse/2012,978-1-4673-5165-2
conf/cse/2011,978-1-4577-0974-6
conf/cse/2008,978-0-7695-3193-9
conf/cse/2016,978-1-5090-3593-9
conf/cse/2013,978-0-7695-5096-1
conf/cse/2014,978-1-4799-7981-3
conf/cse/2015,978-1-4673-8297-7
conf/cse/2010,978-1-4244-9591-7
conf/delta/2011,978-1-4244-9357-9
conf/delta/2008,978-0-7695-3110-6
conf/delta/2002,0-7695-1453-7
conf/delta/2006,0-7695-2500-8
conf/delta/2010,978-0-7695-3978-2
conf/delta/2004,0-7695-2081-2
conf/aisa/2002,3-540-43968-4
conf/mediaforensics/2009,978-0-8194-7504-6
conf/mediaforensics/2012,978-0-8194-8950-0
conf/mediaforensics/2011,978-0-8194-8417-8
conf/mediaforensics/2013,978-0-8194-9438-2
conf/mediaforensics/2014,978-0-8194-9945-5
conf/mediaforensics/2015,978-1-6284-1499-8
conf/mediaforensics/2010,978-0-8194-7934-1
conf/npc/2009,978-0-7695-3837-2
conf/npc/2012,978-3-642-35605-6
conf/npc/2012,978-3-642-35606-3
conf/npc/2011,978-3-642-24402-5
conf/npc/2008,978-3-540-88139-1
conf/npc/2005,3-540-29810-X
conf/npc/2016,978-3-319-47098-6
conf/npc/2008w,978-0-7695-3354-4
conf/npc/2007,978-3-540-74783-3
conf/npc/2013,978-3-642-40819-9
conf/npc/2014,978-3-662-44916-5
conf/npc/2010,978-3-642-15671-7
conf/npc/2004,3-540-23388-1
conf/eknow/2009,978-0-7695-3531-9
conf/eknow/2010,978-0-7695-3956-0
conf/eforensics/2009,978-3-642-02311-8
conf/eforensics/2008,978-963-9799-19-6
conf/eforensics/2010,978-3-642-23601-3
conf/giscience/2012,978-3-642-33023-0
conf/giscience/2008,978-3-540-87472-0
conf/giscience/2002,3-540-44253-7
conf/giscience/2016,978-3-319-45737-6
conf/giscience/2006,3-540-44526-9
conf/giscience/2014,978-3-319-11592-4
conf/giscience/2010,978-3-642-15299-3
conf/giscience/2004,3-540-23558-2
conf/banff/1995,3-540-60915-6
conf/fie/2012,978-1-4673-1351-3
conf/fie/2011,978-1-61284-468-8
conf/fie/2016,978-1-5090-1790-4
conf/fie/2013,978-1-4673-5260-4
conf/fie/2014,978-1-4799-3922-0
conf/fie/2015,978-1-4799-8454-1
conf/eatis/2009,978-1-60558-398-3
conf/eatis/2012,978-1-4503-1012-3
conf/eatis/2008,978-1-59593-988-3
conf/eatis/2016,978-1-5090-2436-0
conf/eatis/2007,978-1-59593-598-4
conf/eatis/2014,978-1-4503-2435-9
conf/isn/1999,3-540-65895-5
conf/isn/1998,3-540-64598-5
conf/isn/1994,3-540-58420-X
conf/isn/2000,3-540-67152-8
conf/isn/1995,3-540-60479-0
conf/isn/1997,3-540-63135-6
conf/ac/1986parallel,3-540-18419-8
conf/ac/1999dc,3-540-67196-X
conf/ac/1975lhi,3-540-07994-7
conf/ac/1975lhi,0-387-07994-7
conf/ac/1972se,3-540-07168-7
conf/ac/1987sr,3-540-50695-0
conf/ac/1984ds,3-540-15216-4
conf/ac/1984ds,0-387-15216-4
conf/ac/2001,3-540-42490-3
conf/ac/1976cc,3-540-07542-9
conf/ac/1986esys,3-540-18581-X
conf/ac/1986esys,0-387-18581-X
conf/ac/1992ai,3-540-55681-8
conf/ac/1986petri2,3-540-17906-2
conf/ac/1993adcs,3-540-58843-4
conf/ac/1978os,3-540-08755-9
conf/ac/2007duration,978-3-540-74963-9
conf/ac/2000tacs,3-540-43328-7
conf/ac/1975nt,3-540-10001-6
conf/ac/1975nt,0-387-10001-6
conf/ac/1976ent,3-540-07805-3
conf/ac/1983lan,3-540-15191-5
conf/ac/1983lan,0-387-15191-5
conf/ac/2000appsem,3-540-44044-5
conf/ac/1981msd,3-540-11172-7
conf/ac/1997crypto,3-540-65474-7
conf/ac/2001cdm,3-540-42775-9
conf/ac/1983compiler,0-521-26843-5
conf/ac/2003pn,3-540-22261-8
conf/ac/1980ds,3-540-10571-9
conf/ac/1980ds,0-387-10571-9
conf/ac/1996petri1,3-540-65306-6
conf/ac/1996petri2,3-540-65307-4
conf/ac/2003ml,3-540-23122-6
conf/ac/1993tr,3-540-59340-3
conf/ac/1994mc,3-540-57856-0
conf/ac/1987acai,3-540-50676-4
conf/ac/1985ai,3-540-16782-X
conf/ac/1998security,3-540-65757-6
conf/ac/1996dppm,3-540-61736-1
conf/ac/2003biometrics,3-540-26204-0
conf/ac/1991esat,3-540-57341-0
conf/ac/1979ass,3-540-10007-5
conf/ac/1979ass,0-387-10007-5
conf/ac/2002chd,3-540-00199-9
conf/ac/2003dc,3-540-00912-4
conf/ac/1986fpc,3-540-18203-9
conf/ac/1986petri1,3-540-17905-4
conf/iwssd/2000,0-7695-0884-7
conf/lit/2005,3-88579-401-2
conf/amast/1998,3-540-65462-3
conf/amast/1993,3-540-19852-0
conf/amast/1991,3-540-19797-4
conf/amast/2008,978-3-540-79979-5
conf/amast/2002,3-540-44144-1
conf/amast/2006,3-540-35633-9
conf/amast/2000,3-540-67530-2
conf/amast/1995,3-540-60043-4
conf/amast/2010,978-3-642-17795-8
conf/amast/1996,3-540-61463-X
conf/amast/1997,3-540-63888-1
conf/amast/2004,3-540-22381-9
conf/ictai/1999,0-7695-0456-6
conf/ictai/2009,978-0-7695-3920-1
conf/ictai/1998,0-7803-5214-9
conf/ictai/2003,0-7695-2038-3
conf/ictai/2010-1,978-0-7695-4263-8
conf/ictai/2001,0-7695-1417-0
conf/ictai/1993,0-8186-4200-9
conf/ictai/1989,0-8186-1984-8
conf/ictai/1991,0-8186-2300-4
conf/ictai/2012,978-1-4799-0227-9
conf/ictai/2011,978-1-4577-2068-0
