ISBN_KEY,ISBN_NAME
books/daglib/0012071,978-0-471-46912-4
books/daglib/0020357,978-3-540-29878-6
books/daglib/0080748,978-0-201-87687-1
books/daglib/0032893,978-1-611973-21-1
books/daglib/0087617,978-3-540-76052-8
books/daglib/0041171,978-0-12-407823-9
books/daglib/0067156,978-0-13-212994-7
books/daglib/0077657,978-3-7643-2378-3
books/daglib/0072070,978-0-19-506016-4
books/daglib/0092973,978-1-56592-375-1
books/daglib/0080517,978-3-540-56355-6
books/daglib/0026652,978-0-85729-435-7
books/daglib/0020789,978-0-596-52721-1
books/daglib/0032640,978-0-521-73653-4
books/daglib/0067295,978-0-201-54364-3
books/daglib/0028967,978-1-4471-2238-8
books/daglib/0004611,978-3-8273-7003-7
books/daglib/0067051,978-0-13-486192-0
books/daglib/0077269,978-0-387-94019-9
books/daglib/0067724,978-3-528-33347-8
books/daglib/0032985,978-3-642-41114-4
books/daglib/0016756,978-1-55860-648-7
books/daglib/0014673,978-3-11-014808-4
books/daglib/0071779,978-0-13-741406-2
books/daglib/0007265,978-0-596-00410-1
books/daglib/0067059,978-0-13-652512-7
books/daglib/0073186,978-3-446-15791-0
books/daglib/0029437,978-3-639-01890-5
books/daglib/0076710,978-0-201-42288-7
books/daglib/0019967,978-0-521-88473-0
books/daglib/0029488,978-1-449-32270-0
books/daglib/0008146,978-0-596-00323-4
books/daglib/0016591,978-3-936121-12-4
books/daglib/0075554,978-981-02-0591-1
books/daglib/0018420,978-3-540-68802-0
books/daglib/0067080,978-0-13-039942-7
books/daglib/0000575,978-1-56592-677-6
books/daglib/0021696,978-0-596-51621-5
books/daglib/0072387,978-0-8053-5440-9
books/daglib/0095622,978-3-486-24544-8
books/daglib/0011563,978-0-596-00767-6
books/daglib/0095633,978-3-540-63737-0
books/daglib/0066715,978-3-528-05127-3
books/daglib/0067600,978-0-201-12915-1
books/daglib/0084873,978-0-262-23186-2
books/daglib/0035592,978-3-659-27391-9
books/daglib/0028162,978-0-387-71761-6
books/daglib/0006141,978-3-88229-191-9
books/daglib/0017579,978-1-56881-244-1
books/daglib/0027225,978-1-4020-1779-7
books/daglib/0091783,978-0-12-487415-2
books/daglib/0006693,978-3-89864-167-8
books/daglib/0073102,978-0-13-098138-7
books/daglib/0010078,978-0-596-00500-9
books/daglib/0070330,978-0-19-853737-3
books/daglib/0084867,978-0-7923-9679-6
books/daglib/0024845,978-0-262-01397-0
books/daglib/0011564,978-0-596-00770-6
books/daglib/0070482,978-0-12-122950-4
books/daglib/0023390,978-0-596-15546-9
books/daglib/0097327,978-1-56592-464-2
books/daglib/0076469,978-3-929037-71-5
books/daglib/0090687,978-3-930714-28-5
books/daglib/0080088,978-0-412-42880-7
books/daglib/0007282,978-3-8273-7020-4
books/daglib/0001327,978-1-56881-101-7
books/daglib/0077283,978-0-534-06324-5
books/daglib/0035145,978-0-521-11591-9
books/daglib/0090001,978-0-8186-7796-0
books/daglib/0005753,978-1-56881-127-7
books/daglib/0070699,978-0-07-100727-6
books/daglib/0077515,978-3-540-58557-2
books/daglib/0067798,978-0-201-56543-0
books/daglib/0085110,978-3-89601-133-6
books/daglib/0094620,978-3-540-64649-5
books/daglib/0087656,978-0-8186-7779-3
books/daglib/0090562,978-0-471-98232-6
books/daglib/0070442,978-0-262-06141-4
books/daglib/0011097,978-0-521-77752-0
books/daglib/0094654,978-3-540-64104-9
books/daglib/0031956,978-1-57586-496-9
books/daglib/0013681,978-0-596-10207-4
books/daglib/0091601,978-0-387-98280-9
books/daglib/0009651,978-1-55860-644-9
books/daglib/0039027,978-3-528-05666-7
books/daglib/0007809,978-0-596-00203-9
books/daglib/0028974,978-1-4471-2457-3
books/daglib/0028974,978-1-4471-2458-0
books/daglib/0074162,978-0-201-40766-2
books/daglib/0074172,978-3-89319-793-4
books/daglib/0024788,978-1-449-38165-3
books/daglib/0065930,978-3-540-53303-0
books/daglib/0020308,978-0-8058-3951-7
books/daglib/0017317,978-0-335-21927-8
books/daglib/0022342,978-1-56881-306-6
books/daglib/0012907,978-3-8273-7143-0
books/daglib/0019889,978-0-8493-7475-3
books/daglib/0096526,978-3-932588-21-1
books/daglib/0067160,978-0-13-213240-4
books/daglib/0006578,978-1-57955-008-0
books/daglib/0094350,978-3-932588-05-1
books/daglib/0036835,978-1-63463-477-9
books/daglib/0082504,978-3-540-60860-8
books/daglib/0000304,978-1-56592-675-2
books/daglib/0095793,978-1-56592-511-3
books/daglib/0013581,978-3-540-21045-0
books/daglib/0013317,978-0-596-00946-5
books/daglib/0069641,978-3-528-03345-3
books/daglib/0019673,978-0-14-303465-0
books/daglib/0080749,978-0-201-62979-8
books/daglib/0021439,978-3-89864-499-0
books/daglib/0076723,978-0-201-62278-2
books/daglib/0011486,978-90-9015738-2
books/daglib/0082339,978-3-486-22370-5
books/daglib/0037403,978-1-43-981088-0
books/daglib/0032693,978-1-611972-58-0
books/daglib/0029301,978-1-60807-098-5
books/daglib/0067322,978-0-937175-23-1
books/daglib/0006872,978-0-201-50868-0
books/daglib/0067893,978-0-201-54428-2
books/daglib/0039119,978-0-7503-0263-0
books/daglib/0025497,978-3-442-15539-2
books/daglib/0080744,978-0-201-40992-5
books/daglib/0068961,978-0-201-17813-5
books/daglib/0078233,978-3-528-05431-1
books/daglib/0082438,978-3-528-07268-1
books/daglib/0023171,978-0-596-15713-5
books/daglib/0006344,978-0-596-00319-7
books/daglib/0011234,978-0-596-00710-2
books/daglib/0012002,978-1-4020-2822-9
books/daglib/0095641,978-3-519-12999-8
books/daglib/0070478,978-0-12-471260-7
books/daglib/0010045,978-0-300-08473-3
books/daglib/0013419,978-0-596-10112-1
books/daglib/0015877,978-1-84628-242-3
books/daglib/0016127,978-0-596-00766-9
books/daglib/0021733,978-0-596-51979-7
books/daglib/0092336,978-3-8154-2606-7
books/daglib/0090374,978-0-201-50022-6
books/daglib/0074061,978-3-540-57382-1
books/daglib/0025073,978-3-8364-9844-9
books/daglib/0023143,978-0-12-370490-0
books/daglib/0091306,978-3-540-76141-9
books/daglib/0025960,978-3-639-28857-5
books/daglib/0085921,978-3-89601-141-1
books/daglib/0032130,978-0-387-89827-8
books/daglib/0032130,978-0-387-89828-5
books/daglib/0080397,978-3-89601-094-0
books/daglib/0021581,978-1-59693-063-6
books/daglib/0095293,978-0-521-58511-8
books/daglib/0029912,978-3-642-17344-8
books/daglib/0084824,978-3-540-76042-9
books/daglib/0068821,978-0-13-605270-8
books/daglib/0002354,978-1-56592-752-0
books/daglib/0041205,978-1-8488-2847-6
books/daglib/0081902,978-3-89319-860-3
books/daglib/0067024,978-0-13-701078-3
books/daglib/0012068,978-0-471-21004-7
books/daglib/0012609,978-0-471-66186-3
books/daglib/0087330,978-3-540-61170-7
books/daglib/0084417,978-0-87389-348-0
books/daglib/0033698,978-0-201-63381-8
books/daglib/0032476,978-1-870699-56-3
books/daglib/0067099,978-0-13-821737-2
books/daglib/0007100,978-3-8273-7033-4
books/daglib/0083176,978-0-387-94676-4
books/daglib/0083176,0-387-97297-8
books/daglib/0069813,978-0-8493-7341-1
books/daglib/0070470,978-0-12-362830-5
books/daglib/0031000,978-9-08-201790-8
books/daglib/0067291,978-3-89319-280-9
books/daglib/0094281,978-3-540-76256-0
books/daglib/0006721,978-3-486-25635-2
books/daglib/0006446,978-0-596-00175-9
books/daglib/0070974,978-0-8053-0608-8
books/daglib/0082260,978-3-423-50169-9
books/daglib/0082347,978-3-446-18402-2
books/daglib/0066920,978-0-262-68052-3
books/daglib/0028322,978-1-449-30550-5
books/daglib/0015930,978-3-89864-341-2
books/daglib/0070479,978-0-12-058535-9
books/daglib/0013991,978-0-596-00727-0
books/daglib/0012706,978-1-56881-123-9
books/daglib/0015301,978-3-540-20865-5
books/daglib/0023125,978-0-89871-676-4
books/daglib/0001790,978-3-89838-234-2
books/daglib/0086008,978-1-56592-160-3
books/daglib/0082349,978-3-486-22720-8
books/daglib/0072427,978-0-256-15259-3
books/daglib/0014494,978-0-596-00917-5
books/daglib/0079116,978-0-387-97562-7
books/daglib/0026216,978-0-596-80915-7
books/daglib/0031246,978-3-86844-499-5
books/daglib/0030819,978-0-19-853779-3
books/daglib/0067355,978-3-528-08990-0
books/daglib/0033328,978-3-319-03655-7
books/daglib/0033328,978-3-319-03656-4
books/daglib/0081942,978-0-12-044450-2
books/daglib/0093115,978-3-540-76156-3
books/daglib/0092904,978-3-540-64313-5
books/daglib/0024295,978-0-596-15979-5
books/daglib/0033444,978-0-19-992254-3
books/daglib/0009747,978-3-931263-39-3
books/daglib/0088194,978-3-528-15329-8
books/daglib/0086601,978-0-201-40357-2
books/daglib/0005019,978-3-89838-468-1
books/daglib/0020341,978-1-59140-605-1
books/daglib/0094155,978-3-05-501658-5
books/daglib/0017067,978-3-540-24342-7
books/daglib/0098729,978-3-932588-32-7
books/daglib/0067973,978-3-519-02487-3
books/daglib/0001146,978-3-8266-0619-9
books/daglib/0086374,978-0-412-06661-0
books/daglib/0092073,978-3-89601-177-0
books/daglib/0000955,978-3-932588-63-1
books/daglib/0017734,978-0-262-63311-6
books/daglib/0084813,978-3-89601-129-9
books/daglib/0016635,978-3-89722-153-6
books/daglib/0067745,978-3-89319-234-2
books/daglib/0080416,978-3-540-19940-3
books/daglib/0027183,978-0-596-80552-4
books/daglib/0015254,978-3-540-28196-2
books/daglib/0085404,978-0-471-96795-8
books/daglib/0087325,978-3-540-62457-8
books/daglib/0067792,978-0-201-52372-0
books/daglib/0038902,978-3-319-09860-9
books/daglib/0038902,978-3-319-09861-6
books/daglib/0003018,978-3-499-18134-4
books/daglib/0005412,978-0-521-80731-9
books/daglib/0067118,978-0-13-295635-2
books/daglib/0037630,978-0-321-16609-8
books/daglib/0030783,978-1-61197-241-2
books/daglib/0023755,978-3-540-92200-1
books/daglib/0023755,978-3-540-92201-8
books/daglib/0078644,978-0-201-63339-9
books/daglib/0077501,978-0-13-097833-2
books/daglib/0077429,978-3-18-401309-7
books/daglib/0010688,978-0-596-00647-1
books/daglib/0017549,978-0-387-22372-8
books/daglib/0069864,978-981-02-1169-1
books/daglib/0009360,978-0-89871-546-0
books/daglib/0030282,978-1-449-33231-0
books/daglib/0016932,978-1-84628-488-5
books/daglib/0081755,978-0-8186-7193-7
books/daglib/0083186,978-1-56592-148-1
books/daglib/0007493,978-0-387-98896-2
books/daglib/0091278,978-3-540-62849-1
books/daglib/0030806,978-3-0348-0236-9
books/daglib/0028155,978-1-4471-2255-5
books/daglib/0007465,978-0-387-95038-9
books/daglib/0002130,978-0-89871-446-3
books/daglib/0002766,978-1-55860-593-0
books/daglib/0041074,978-1-55786-003-3
books/daglib/0012391,978-3-8274-0130-4
books/daglib/0010365,978-0-596-00503-0
books/daglib/0066747,978-3-540-54140-0
books/daglib/0068813,978-0-13-932674-5
books/daglib/0020249,978-0-691-12698-2
books/daglib/0026702,978-3-642-19192-3
books/daglib/0091775,978-1-85728-673-1
books/daglib/0071372,978-3-211-82527-3
books/daglib/0073225,978-3-411-15371-8
books/daglib/0091186,978-3-540-63376-1
books/daglib/0072426,978-0-256-15350-7
books/daglib/0067044,978-0-13-109471-0
books/daglib/0010413,978-0-596-00585-6
books/daglib/0007317,978-0-521-78098-8
books/daglib/0018241,978-1-584-88933-5
books/daglib/0032677,978-0-521-87415-1
books/daglib/0037414,978-1-4614-9474-4
books/daglib/0084738,978-3-211-82235-7
books/daglib/0014600,978-0-596-00587-0
books/daglib/0013552,978-3-540-24173-7
books/daglib/0005751,978-1-56881-129-1
books/daglib/0023207,978-90-481-2359-9
books/daglib/0016934,978-2-287-47469-9
books/daglib/0036463,978-1-4665-6943-0
books/daglib/0004365,978-1-56592-385-0
books/daglib/0004007,978-3-540-66745-2
books/daglib/0005750,978-1-56881-120-8
books/daglib/0079983,978-3-86117-010-5
books/daglib/0095081,978-0-262-08229-7
books/daglib/0007405,978-0-262-13376-0
books/daglib/0022084,978-1-8480-0228-9
books/daglib/0028970,978-1-4471-2358-3
books/daglib/0007090,978-0-596-00316-6
books/daglib/0033429,978-0-521-78253-1
books/daglib/0016398,978-0-470-02570-3
books/daglib/0006109,978-3-8266-0715-8
books/daglib/0014636,978-0-387-26143-0
books/daglib/0084399,978-3-519-02991-5
books/daglib/0012445,978-0-596-00548-1
books/daglib/0032750,978-3-7643-8503-3
books/daglib/0087951,978-3-540-61319-0
books/daglib/0067191,978-0-13-389537-7
books/daglib/0077979,978-3-87144-640-5
books/daglib/0029841,978-1-4493-2357-8
books/daglib/0005752,978-0-923891-36-7
books/daglib/0067915,978-3-519-02251-0
books/daglib/0068932,978-0-201-11945-9
books/daglib/0022911,978-0-393-32132-6
books/daglib/0095251,978-0-89006-945-5
books/daglib/0097475,978-1-56881-084-3
books/daglib/0070738,978-0-201-23288-2
books/daglib/0070968,978-0-8186-3152-8
books/daglib/0035235,978-3-319-04381-4
books/daglib/0035235,978-3-319-04382-1
books/daglib/0040758,978-0-13-127768-7
books/daglib/0023945,978-0-596-80170-0
books/daglib/0075833,978-3-540-56643-4
books/daglib/0019361,978-3-8274-1635-3
books/daglib/0069630,978-3-7643-2832-0
books/daglib/0027120,978-1-449-39748-7
books/daglib/0021997,978-0-596-52074-8
books/daglib/0088955,978-0-7923-9748-9
books/daglib/0078898,978-0-471-52974-3
books/daglib/0012882,978-0-470-09417-4
books/daglib/0031963,978-0-521-75760-7
books/daglib/0021593,978-0-521-86571-5
books/daglib/0000751,978-1-56592-654-7
books/daglib/0020306,978-0-8058-3950-0
books/daglib/0034862,978-0-521-19017-6
books/daglib/0017537,978-0-387-21113-8
books/daglib/0032288,978-1-4471-5327-6
books/daglib/0029459,978-0-470-74964-7
books/daglib/0067097,978-0-13-344433-9
books/daglib/0085148,978-3-540-19952-6
books/daglib/0021436,978-0-596-51582-9
books/daglib/0005148,978-0-7923-7286-8
books/daglib/0067730,978-3-446-14557-3
books/daglib/0081798,978-3-540-58818-4
books/daglib/0097678,978-83-7199-036-6
books/daglib/0076746,978-0-201-59379-2
books/daglib/0090865,978-1-56592-313-3
books/daglib/0040379,978-3-319-11706-5
books/daglib/0029920,978-1-449-31062-2
books/daglib/0029288,978-1-449-32768-2
books/daglib/0025732,978-3-642-14908-5
books/daglib/0027240,978-0-691-13061-3
books/daglib/0066745,978-3-519-02247-3
books/daglib/0009151,978-0-596-00242-8
books/daglib/0068074,978-0-471-50643-0
books/daglib/0078662,978-1-85032-125-5
books/daglib/0078955,978-3-929037-76-0
books/daglib/0022381,978-1-85233-545-8
books/daglib/0067750,978-3-519-02964-9
books/daglib/0010346,978-3-446-22036-2
books/daglib/0014063,978-3-8274-1595-0
books/daglib/0075100,978-3-211-82571-6
books/daglib/0010344,978-0-333-99866-3
books/daglib/0071722,978-0-13-820283-5
books/daglib/0012449,978-0-596-00900-7
books/daglib/0090313,978-0-387-94535-4
books/daglib/0074585,978-3-211-82506-8
books/daglib/0074585,978-3-7091-6639-0
books/daglib/0098564,978-3-7785-1486-3
books/daglib/0034078,978-3-442-15710-5
books/daglib/0006353,978-0-596-00308-1
books/daglib/0028062,978-0-201-72914-6
books/daglib/0096728,978-0-521-48005-5
books/daglib/0013418,978-0-596-10075-9
books/daglib/0031947,978-0-521-53672-1
books/daglib/0068822,978-0-13-603938-9
books/daglib/0023801,978-3-540-35281-5
books/daglib/0027960,978-3-642-21607-7
books/daglib/0041175,978-1-10-703605-5
books/daglib/0081968,978-0-07-005427-1
books/daglib/0019387,978-0-13-064634-7
books/daglib/0021889,978-0-596-51980-3
books/daglib/0012454,978-90-75296-13-6
books/daglib/0067388,978-3-540-90652-0
books/daglib/0067388,978-1-4612-5697-7
books/daglib/0067388,978-1-4612-5695-3
books/daglib/0037717,978-3-540-71394-4
books/daglib/0067946,978-3-519-02455-2
books/daglib/0081105,978-3-540-54159-2
books/daglib/0027735,978-1-449-31058-5
books/daglib/0028563,978-1-449-31056-1
books/daglib/0090600,978-0-201-11972-5
books/daglib/0015083,978-0-262-66191-1
books/daglib/0068024,978-0-471-60539-3
books/daglib/0028325,978-1-449-31004-2
books/daglib/0071201,978-3-540-56453-9
books/daglib/0000303,978-1-56592-631-8
books/daglib/0023509,978-0-387-09752-7
books/daglib/0066791,978-0-87201-919-5
books/daglib/0098261,978-3-7281-2503-3
books/daglib/0022051,978-3-86894-012-1
books/daglib/0013078,978-3-89864-327-6
books/daglib/0021993,978-0-596-51877-6
books/daglib/0006882,978-1-55860-702-6
books/daglib/0092974,978-1-56592-403-1
books/daglib/0021732,978-0-596-15519-3
books/daglib/0084248,978-0-7803-1179-4
books/daglib/0034521,978-0-387-33332-8
books/daglib/0090678,978-1-56592-271-6
books/daglib/0083492,978-1-56592-161-0
books/daglib/0069197,978-0-262-18147-1
books/daglib/0028913,978-3-642-23007-3
books/daglib/0087856,978-3-8265-0451-8
books/daglib/0020831,978-3-540-78828-7
books/daglib/0077674,978-0-13-100413-9
books/daglib/0030179,978-3-642-30408-8
books/daglib/0085402,978-3-540-56354-9
books/daglib/0087766,978-3-446-17990-5
books/daglib/0016364,978-88-207-0913-6
books/daglib/0026599,978-0-596-80247-9
books/daglib/0012688,978-0-387-21017-9
books/daglib/0077678,978-3-930673-12-4
books/daglib/0066755,978-0-201-55792-3
books/daglib/0084780,978-3-540-60316-0
books/daglib/0012953,978-3-540-24035-8
books/daglib/0004080,978-1-56592-664-6
books/daglib/0090279,978-3-540-59483-3
books/daglib/0072762,978-3-540-56469-0
books/daglib/0072762,0387564691
books/daglib/0085454,978-0-19-509160-1
books/daglib/0015970,978-0-596-10225-8
books/daglib/0013999,978-0-596-10050-6
books/daglib/0031854,978-1-4471-5006-0
books/daglib/0031854,978-1-4471-5007-7
books/daglib/0003804,978-0-596-00099-8
books/daglib/0070913,978-0-262-07143-7
books/daglib/0092878,978-3-89601-180-0
books/daglib/0008798,978-3-486-25560-7
books/daglib/0070604,978-3-89319-576-3
books/daglib/0067159,978-0-13-214271-7
books/daglib/0000485,978-3-7281-2477-7
books/daglib/0098587,978-3-89090-246-3
books/daglib/0066785,978-3-343-00732-5
books/daglib/0086041,978-0-7923-9746-5
books/daglib/0067034,978-0-13-709873-6
books/daglib/0080046,978-0-07-707907-9
books/daglib/0067113,978-0-13-194986-7
books/daglib/0073235,978-3-411-14262-0
books/daglib/0019809,978-3-540-71696-9
books/daglib/0030197,978-3-9540403-6-0
books/daglib/0007403,978-0-262-03270-4
books/daglib/0024353,978-0-201-75279-3
books/daglib/0099123,978-3-89601-219-7
books/daglib/0022057,978-3-540-21398-7
books/daglib/0078667,978-0-442-00921-2
books/daglib/0077662,978-1-85554-075-0
books/daglib/0068123,978-3-519-02273-2
books/daglib/0067161,978-0-13-251968-7
books/daglib/0098530,978-3-446-16583-0
books/daglib/0092311,978-3-528-03365-1
books/daglib/0014566,978-1-58488-526-9
books/daglib/0033053,978-1-611973-13-6
books/daglib/0010863,978-0-19-852939-2
books/daglib/0034528,978-0-8493-0587-0
books/daglib/0012070,978-0-470-84839-5
books/daglib/0077978,978-3-540-08412-9
books/daglib/0068874,978-0-85312-241-8
books/daglib/0097772,978-3-89721-119-3
books/daglib/0036858,978-1-43-982414-6
books/daglib/0040398,978-981-287-112-1
books/daglib/0040398,978-981-287-113-8
books/daglib/0007418,978-0-596-00225-1
books/daglib/0068029,978-0-471-92807-2
books/daglib/0024703,978-3-642-01063-7
books/daglib/0025465,978-1-8499-6216-2
books/daglib/0022104,978-0-596-51615-4
books/daglib/0032837,978-3-11-031260-7
books/daglib/0085410,978-3-8244-6370-1
